parcode,trial,rt,choice,item_left,item_right,valid
6,67,2632,1,0.8,0.95,
6,68,1651,-1,0.65,0.8,
6,69,1586,-1,0.35,0.65,
6,70,1296,-1,0.95,0.95,
6,71,1235,1,0,0.5,
6,72,1516,1,0.65,1.55,
6,73,2250,-1,0.95,0.65,
6,74,2296,1,0.35,0.65,
6,75,1628,-1,0.95,0,
6,76,2304,-1,0.95,0.65,
6,77,1846,1,0.95,0.95,
6,78,1605,-1,0.95,0,
6,79,1271,-1,1.4,0.5,
6,80,2963,-1,0.95,0.8,
6,81,2341,1,0.65,0.65,
6,82,2313,1,0.8,0,
6,83,1339,1,0.95,0.65,
6,84,1323,-1,1.25,1.55,
6,85,2284,1,0.95,0.65,
6,86,1511,-1,1.4,0.95,
6,87,1688,1,0.8,0.95,
6,88,848,1,0.95,0.95,
6,89,2451,1,0.8,0.95,
6,90,1051,-1,0.5,0,
6,91,1537,1,0.35,0.95,
6,92,1026,-1,0.5,0,
6,93,1821,1,0.65,1.1,
6,94,1019,-1,0.65,0,
6,95,1082,1,0.95,0.95,
6,96,2864,1,0.95,0.65,
6,97,2367,1,0.65,0.95,
6,98,1091,-1,0.65,0.35,
6,99,1598,1,0.8,0.65,
6,100,1885,1,0.65,0.65,
6,101,1530,-1,1.25,0.35,
6,102,1104,-1,0.95,0.8,
6,103,1021,-1,0.95,0.95,
6,104,1850,-1,0.8,0.95,
6,105,1320,1,0.65,0.65,
6,106,904,1,0,0.95,
6,107,1339,1,0.65,0.65,
6,108,1143,-1,0.8,0.8,
6,109,1422,-1,0.95,0,
6,110,1125,1,0.95,0.95,
6,111,1384,-1,0.95,0.8,
6,112,1261,1,0,0.95,
6,113,1501,-1,1.55,0.65,
6,114,1148,1,0.65,0.95,
6,115,1303,1,0.95,0.65,
6,116,1263,1,0.5,0.8,
6,117,1326,1,0.8,0.65,
6,118,6668,-1,0.65,0.8,
6,119,1010,1,0,0.95,
7,0,2562,-1,0.95,0.95,
7,1,3709,-1,2.45,1.1,
7,2,3707,-1,1.1,1.1,
7,3,1775,-1,1.4,0.95,
7,4,2242,-1,1.1,0.35,
7,5,7777,1,0.95,2,
7,6,3068,1,1.1,0.95,
7,7,4508,-1,1.55,1.1,
7,8,3300,1,0.95,1.55,
7,9,1901,1,0.95,1.1,
7,10,2798,1,1.55,1.1,
7,11,6463,1,0.5,0.95,
7,12,2423,1,0.95,2.3,
7,13,3995,-1,2.45,2,
7,14,4172,1,0.95,1.1,
7,15,2646,-1,1.1,0.65,
7,16,3748,1,0.35,0.5,
7,17,3971,-1,0.95,1.4,
7,18,4791,-1,1.25,0.5,
7,19,6822,1,1.55,1.85,
7,20,7438,1,1.1,1.1,
7,21,4818,-1,2,1.25,
7,22,2526,-1,2,0.35,
7,23,4766,-1,2,1.4,
7,24,2008,1,2,1.1,
7,25,2589,1,0.5,2.45,
7,26,2672,1,2,2.45,
7,27,3508,1,0.35,1.1,
7,28,2744,-1,1.4,1.1,
7,29,6724,-1,1.1,1.25,
7,30,4206,1,0.5,0.95,
7,31,3373,1,2,0.95,
7,32,2463,-1,0.95,0.95,
7,33,3506,1,1.1,0.95,
7,34,2164,1,1.1,2.45,
7,35,2248,-1,0.95,1.1,
7,36,1490,1,1.25,1.1,
7,37,2130,1,0.95,1.25,
7,38,1253,-1,1.1,1.1,
7,39,3991,1,0.95,1.1,
7,40,2772,-1,2.45,1.1,
7,41,2700,1,0.5,1.25,
7,42,2661,-1,1.55,0.95,
7,43,1749,1,0.95,1.4,
7,44,2555,-1,1.1,0.95,
7,45,2085,-1,1.1,1.25,
7,46,2682,-1,1.4,2,
7,47,3236,1,1.1,1.55,
7,48,2828,1,0.95,0.95,
7,49,2501,-1,2,0.5,
7,50,2631,-1,1.1,0.95,
7,51,4864,1,1.1,0.95,
7,52,1410,-1,1.1,1.1,
7,53,1475,1,0.8,1.1,
7,54,4804,-1,2,1.1,
7,55,1677,1,1.1,1.1,
7,56,2396,1,1.1,2.3,
7,57,2395,-1,1.1,0.95,
7,58,2022,1,0.35,1.1,
7,59,1751,1,0.35,2,
7,60,2889,-1,2,0.8,
7,61,1270,-1,1.25,2,
7,62,4447,-1,0.95,0.65,
7,63,2915,-1,1.25,0.95,
7,64,9013,1,1.55,1.4,
7,65,1853,1,1.1,2.45,
7,66,3567,1,1.1,1.85,
7,67,4428,-1,2.45,2,
7,68,3230,1,1.1,1.55,
7,69,4884,-1,1.1,2,
7,70,2585,1,1.1,1.1,
7,71,3986,1,1.1,1.1,
7,72,2925,-1,0.5,0.35,
7,73,2860,-1,1.55,0.65,
7,74,2888,-1,1.4,0.65,
7,75,3153,-1,0.95,1.1,
7,76,3830,1,1.4,0.95,
7,77,2264,1,0.65,1.1,
7,78,3281,1,0.95,2,
7,79,3370,-1,0.95,0.5,
7,80,2827,1,1.1,1.4,
7,81,3953,1,2,2.45,
7,82,6634,-1,1.25,1.1,
7,83,3319,1,1.1,2.45,
7,84,1949,-1,1.1,0.95,
7,85,2403,-1,1.55,1.1,
7,86,1743,1,0.95,1.1,
7,87,2682,1,0.65,0.95,
7,88,2349,-1,1.1,1.1,
7,89,2716,1,1.55,0.95,
7,90,6127,-1,1.85,1.1,
7,91,2647,-1,1.1,1.1,
7,92,3192,1,0.95,0.95,
7,93,2950,-1,2.45,0.5,
7,94,1723,1,2,1.25,
7,95,2383,-1,0.95,1.1,
7,96,1962,1,0.8,2,
7,97,3720,-1,0.95,1.55,
7,98,3087,-1,1.85,1.55,
7,99,1255,-1,2.3,1.1,
7,100,3736,1,0.95,0.5,
7,101,1760,-1,1.1,0.95,
7,102,1405,-1,1.1,0.8,
7,103,2316,-1,0.95,1.1,
7,104,1680,1,1.1,0.95,
7,105,3267,1,1.25,2,
7,106,3536,1,1.4,1.55,
7,107,1581,1,1.1,1.1,
7,108,1304,1,0.95,1.1,
7,109,2650,1,0.65,1.4,
7,110,1761,1,1.1,2,
7,111,2423,1,2,0.95,
7,112,1690,1,0.65,1.55,
7,113,2103,-1,2.45,1.1,
7,114,1738,1,1.1,1.1,
7,115,3921,-1,1.1,0.35,
7,116,2330,-1,2.3,0.95,
7,117,1808,1,0.5,2,
7,118,1669,1,1.1,1.1,
7,119,2295,-1,1.1,1.55,
8,0,6280,-1,1.85,1.7,
8,1,3262,-1,1.25,1.25,
8,2,2781,1,2.75,1.25,
8,3,4808,1,2,0.8,
8,4,3763,-1,1.4,2,
8,5,2120,1,0.8,1.85,
8,6,4439,1,0.8,1.25,
8,7,2881,1,1.4,2.15,
8,8,8834,1,2.3,1.85,
8,9,2776,-1,2,1.25,
8,10,1966,1,1.25,2,
8,11,2514,-1,0.95,2.45,
8,12,10046,1,1.7,1.7,
8,13,4799,1,1.7,2.3,
8,14,2205,-1,1.7,0.95,
8,15,1809,1,2.15,2,
8,16,5917,1,2.15,1.85,
8,17,5962,1,1.1,1.25,
8,18,3225,-1,1.4,1.25,
8,19,3906,-1,1.1,2,
8,20,9244,1,2.75,2,
8,21,3254,-1,0.8,0.8,
8,22,7203,1,2,0.95,
8,23,3248,-1,1.4,1.4,
8,24,9608,1,2.3,1.25,
8,25,2238,-1,2.6,0.95,
8,26,2748,-1,2.15,2,
8,27,3612,1,1.7,0.95,
8,28,2269,-1,2.45,0.95,
8,29,1844,-1,1.85,2,
8,30,3228,1,1.25,0.95,
8,31,2352,1,2,2.3,
8,32,6776,-1,2.45,2,
8,33,2230,1,1.85,2.45,
8,34,2359,-1,1.25,2.15,
8,35,1954,1,1.85,1.1,
8,36,3237,1,0.95,2.15,
8,37,1781,-1,1.85,1.25,
8,38,4639,1,2.3,2,
8,39,2979,-1,1.7,2,
8,40,1878,1,2,2.3,
8,41,1993,-1,1.25,1.25,
8,42,4066,1,1.85,2.45,
8,43,1666,-1,1.25,1.1,
8,44,2165,1,0.8,0.95,
8,45,1595,1,1.7,2.15,
8,46,1735,-1,1.1,1.85,
8,47,1822,1,0.95,2.45,
8,48,2027,-1,2,2.75,
8,49,2905,-1,1.25,2.45,
8,50,1535,-1,2,2.15,
8,51,1528,-1,2,1.4,
8,52,1831,1,0.95,1.7,
8,53,2177,1,1.25,2,
8,54,2255,-1,2.15,1.85,
8,55,1615,1,0.8,2.3,
8,56,2366,1,2.15,1.25,
8,57,1262,-1,2,2.15,
8,58,1535,1,2,1.1,
8,59,1314,1,1.25,1.85,
8,60,4734,-1,0.95,1.4,
8,61,4219,-1,1.7,1.7,
8,62,2133,-1,1.85,2.3,
8,63,3283,1,1.25,1.4,
8,64,1390,1,2,2.15,
8,65,1494,1,1.85,1.25,
8,66,1043,-1,2.6,2.6,
8,67,1583,-1,1.25,2.75,
8,68,1951,1,2.15,0.95,
8,69,1185,-1,0.8,2,
8,70,1984,-1,2,0.95,
8,71,1339,-1,2.3,2,
8,72,1286,-1,2.3,0.8,
8,73,1944,-1,1.7,1.85,
8,74,1853,1,0.8,0.95,
8,75,2109,-1,0.95,1.7,
8,76,1583,1,2.6,0.8,
8,77,1535,1,1.1,0.95,
8,78,1668,1,2.15,1.4,
8,79,1780,-1,1.85,1.4,
8,80,2931,1,1.85,2.15,
8,81,2067,-1,1.85,0.8,
8,82,1560,1,0.8,0.8,
8,83,2001,-1,2.3,2,
8,84,1441,1,2.45,0.95,
8,85,1422,1,2,1.85,
8,86,3294,-1,0.95,0.8,
8,87,1937,-1,2.15,0.95,
8,88,1752,1,0.8,2.3,
8,89,1688,-1,2.3,0.8,
8,90,1085,1,0.95,2,
8,91,1381,1,2,1.7,
8,92,1506,-1,2.45,1.85,
8,93,1745,-1,0.8,2.6,
8,94,2935,-1,1.25,2.3,
8,95,1693,-1,2.15,1.7,
8,96,9412,-1,2.45,1.25,
8,97,2314,-1,1.85,2.15,
8,98,1464,1,2.6,2.6,
8,99,2187,1,2,2.45,
8,100,1468,-1,0.95,0.8,
8,101,1348,1,1.25,1.25,
8,102,1945,1,1.4,1.4,
8,103,1382,1,0.95,2.6,
8,104,1886,-1,1.25,0.8,
8,105,3569,-1,2,2.3,
8,106,3349,-1,0.95,2.15,
8,107,1595,1,1.4,1.85,
8,108,1380,1,1.25,1.25,
8,109,1668,1,1.4,2,
8,110,2449,-1,0.95,1.25,
8,111,1612,1,2.15,2,
8,112,1495,-1,2.45,1.85,
8,113,1574,1,1.4,0.95,
8,114,2403,-1,0.95,1.1,
8,115,1463,-1,0.95,2,
8,116,2565,1,2,1.4,
8,117,1537,-1,2.3,1.7,
8,118,2100,-1,2,1.25,
8,119,1383,-1,1.25,1.85,
9,0,4076,1,0.5,0.65,
9,1,7342,-1,0.95,0.8,
9,2,7926,1,1.1,1.55,
9,3,7862,-1,1.1,0.5,
9,4,9211,-1,1.4,0.65,
9,5,6437,-1,0.65,0.5,
9,6,8887,1,0.8,0.8,
9,7,7906,-1,0.35,0.2,
9,8,7682,-1,0.65,0.5,
9,9,12700,1,0.5,0.35,
9,10,10860,-1,1.55,1.1,
9,11,5201,-1,1.1,0.5,
9,12,6160,-1,0.5,0.65,
9,13,5265,1,0.35,0.8,
9,14,7706,-1,1.4,0.8,
9,15,7950,-1,0.95,0.65,
9,16,3178,1,0.2,0.8,
9,17,5989,1,0.8,1.4,
9,18,3409,1,0.65,0.65,
9,19,2703,1,0.65,0.95,
9,20,6270,1,1.4,1.55,
9,21,3970,-1,0.5,0.35,
9,22,8677,1,0.65,0.8,
9,23,5384,-1,1.4,0.65,
9,24,4131,-1,1.55,0.8,
9,25,7368,1,0.5,0.95,
9,26,3027,-1,0.95,0.35,
9,27,1947,-1,0.8,0.5,
9,28,3251,-1,0.8,0.35,
9,29,5353,1,0.65,1.1,
9,30,2235,1,0.5,1.55,
9,31,3470,-1,1.25,0.95,
9,32,6025,-1,1.55,0.35,
9,33,1555,-1,0.8,0.65,
9,34,4056,1,0.8,1.4,
9,35,2030,1,0.05,0.8,
9,36,3565,1,0.65,0.8,
9,37,1937,1,0.35,0.5,
9,38,4421,1,0.65,1.25,
9,39,3242,1,0.35,0.65,
9,40,1697,1,0.35,1.55,
9,41,1908,-1,0.65,0.65,
9,42,1797,-1,0.8,0.5,
9,43,2048,-1,0.8,0.5,
9,44,1799,1,0.65,1.4,
9,45,2018,-1,1.25,0.65,
9,46,2057,-1,1.1,0.95,
9,47,2199,1,0.2,0.35,
9,48,5826,1,0.5,0.65,
9,49,4129,-1,0.65,0.65,
9,50,1566,1,0.65,1.4,
9,51,2613,1,0.65,0.8,
9,52,1468,1,0.2,1.55,
9,53,1699,-1,1.55,0.65,
9,54,1608,1,0.5,0.65,
9,55,1556,-1,0.8,0.2,
9,56,1669,1,0.05,0.35,
9,57,1331,1,0.95,1.25,
9,58,3185,-1,0.8,0.05,
9,59,1955,-1,1.1,0.65,
9,60,2036,1,0.8,1.4,
9,61,1657,-1,0.8,0.65,
9,62,1579,1,0.5,1.1,
9,63,2195,1,1.1,1.55,
9,64,1662,1,0.35,1.55,
9,65,1752,-1,0.95,0.8,
9,66,1536,1,0.35,0.8,
9,67,5328,1,0.8,0.95,
9,68,6890,-1,0.65,0.95,
9,69,4058,-1,1.4,0.8,
9,70,2141,-1,0.65,0.35,
9,71,1434,-1,0.8,0.35,
9,72,3682,-1,0.65,0.5,
9,73,886,1,0.8,0.95,
9,74,1430,-1,0.65,0.2,
9,75,2134,-1,0.95,0.65,
9,76,1446,1,0.35,1.4,
9,77,1959,-1,1.1,0.8,
9,78,3418,-1,0.35,0.5,
9,79,3483,-1,1.55,1.55,
9,80,1629,1,0.8,0.95,
9,81,1546,1,0.5,1.1,
9,82,1854,1,0.65,0.95,
9,83,5188,1,0.8,0.65,
9,84,1442,-1,1.55,0.5,
9,85,1680,-1,1.55,1.4,
9,86,1745,-1,0.35,0.05,
9,87,1625,1,0.8,1.1,
9,88,1612,1,0.2,0.65,
9,89,1946,-1,0.65,0.35,
9,90,1740,-1,1.4,0.35,
9,91,1863,-1,0.95,0.65,
9,92,1989,-1,1.4,0.8,
9,93,1949,-1,0.95,0.5,
9,94,1747,-1,0.65,0.5,
9,95,2973,-1,1.1,0.5,
9,96,2123,-1,1.55,1.1,
9,97,1819,1,0.5,0.8,
9,98,2069,1,0.8,1.55,
9,99,1819,1,0.5,0.8,
9,100,1802,-1,1.55,0.35,
9,101,3558,-1,0.65,0.5,
9,102,2240,-1,1.4,0.65,
9,103,1748,1,0.35,0.5,
9,104,1234,1,0.65,1.4,
9,105,1470,1,0.5,0.8,
9,106,2641,1,0.35,0.95,
9,107,2270,1,1.55,1.55,
9,108,4314,1,0.65,0.65,
9,109,1667,-1,1.55,0.2,
9,110,1672,-1,1.55,0.35,
9,111,2124,-1,0.8,0.8,
9,112,2135,-1,0.5,0.35,
9,113,1664,1,0.65,1.55,
9,114,1724,1,0.95,1.1,
9,115,3955,-1,0.35,0.65,
9,116,1780,-1,0.95,0.8,
9,117,1572,1,0.5,1.1,
9,118,1499,1,0.35,1.55,
9,119,1501,1,0.5,0.65,
10,0,3506,-1,0.5,0.05,
10,1,2980,-1,1.55,0.5,
10,2,3085,-1,2.15,1.7,
10,3,4721,1,2.45,2,
10,4,2865,1,2.15,2.45,
10,5,3203,1,1.55,1.85,
10,6,4214,1,2,1.1,
10,7,3555,-1,1.7,1.7,
10,8,2589,1,1.7,1.7,
10,9,7639,-1,0.5,2.15,
10,10,2773,1,0.5,1.7,
10,11,2031,1,0.2,2.45,
10,12,2572,-1,0.95,0.8,
10,13,2365,1,0.8,2,
10,14,2909,1,1.4,2.45,
10,15,2928,-1,1.4,2.75,
10,16,3911,1,2.15,2,
10,17,3158,-1,1.85,2,
10,18,4834,1,2.15,1.7,
10,19,5582,-1,1.7,2.45,
10,20,5670,-1,2,0.5,
10,21,3809,1,0.35,0.95,
10,22,2212,-1,1.4,1.1,
10,23,3480,1,1.7,2.15,
10,24,3696,1,1.85,2.45,
10,25,6170,1,2,1.55,
10,26,4571,-1,1.85,0.65,
10,27,4636,-1,1.7,0.95,
10,28,3689,-1,1.55,0.65,
10,29,4681,-1,0.95,0.8,
10,30,3393,1,1.25,1.7,
10,31,9360,1,1.7,1.55,
10,32,7062,-1,1.4,0.5,
10,33,4169,1,0.05,2,
10,34,2802,-1,2.15,1.25,
10,35,3467,-1,0.95,2.45,
10,36,3090,1,2.75,2.3,
10,37,2204,1,1.85,0.95,
10,38,1922,-1,2.3,1.55,
10,39,5786,-1,1.55,1.1,
10,40,2736,-1,1.7,0.5,
10,41,2466,-1,2.15,0.5,
10,42,3623,1,1.55,2,
10,43,2424,1,0.8,2,
10,44,2002,-1,2.45,0.2,
10,45,1571,1,0.05,0.5,
10,46,3560,-1,2.15,0.95,
10,47,2252,1,1.1,2,
10,48,1642,1,1.55,1.25,
10,49,4497,1,2,2.3,
10,50,1703,-1,1.1,2.45,
10,51,1717,-1,2.3,0.35,
10,52,2756,-1,0.5,1.55,
10,53,2988,-1,1.1,1.55,
10,54,2556,1,1.7,1.25,
10,55,2471,-1,2,2,
10,56,2101,1,1.1,1.7,
10,57,3562,-1,1.7,1.85,
10,58,4303,-1,0.95,1.1,
10,59,1778,1,0.5,1.4,
10,60,1344,1,0.65,1.55,
10,61,1962,1,1.7,1.7,
10,62,4684,-1,2.45,0.95,
10,63,2466,-1,1.7,2,
10,64,1986,-1,2.45,1.4,
10,65,2107,-1,2.45,1.85,
10,66,2329,-1,1.25,0.35,
10,67,2312,1,0.35,2.45,
10,68,1893,-1,2.15,1.7,
10,69,2260,-1,2,0.05,
10,70,1554,1,0.2,1.4,
10,71,2578,1,0.95,1.7,
10,72,2204,1,1.4,2,
10,73,3943,1,0.5,1.85,
10,74,2454,-1,2.45,1.7,
10,75,2718,-1,2,2.15,
10,76,2538,-1,1.25,1.7,
10,77,1732,-1,2.45,1.85,
10,78,3655,-1,1.7,2.15,
10,79,4338,-1,1.7,1.25,
10,80,4509,1,0.8,0.95,
10,81,1608,1,0.35,2.3,
10,82,1847,1,0.5,2,
10,83,3415,-1,1.85,1.55,
10,84,2469,-1,2.45,1.1,
10,85,2127,1,1.7,1.25,
10,86,3784,-1,1.25,1.7,
10,87,4130,1,2,1.85,
10,88,2072,-1,1.7,1.1,
10,89,2461,1,1.55,2.3,
10,90,3262,-1,2,0.8,
10,91,2578,1,1.85,1.7,
10,92,2521,1,2,1.7,
10,93,2312,1,1.1,0.95,
10,94,5048,-1,2,0.8,
10,95,2326,1,1.1,1.4,
10,96,2761,-1,2,2.45,
10,97,1701,-1,2,1.4,
10,98,1430,-1,2.3,2,
10,99,2193,-1,2.45,2.15,
10,100,1634,-1,2.3,2.75,
10,101,3721,-1,0.95,0.35,
10,102,2321,-1,1.25,1.55,
10,103,3127,1,0.5,1.7,
10,104,4937,-1,1.85,0.5,
10,105,1991,1,1.85,2.45,
10,106,1710,-1,2.45,0.35,
10,107,2766,-1,2,2,
10,108,1513,-1,1.7,0.5,
10,109,2012,1,0.8,0.95,
10,110,4019,-1,0.95,1.85,
10,111,2201,1,1.25,2.15,
10,112,2828,-1,1.7,1.7,
10,113,3757,-1,1.55,1.7,
10,114,1941,1,1.7,2.15,
10,115,2158,1,2.75,1.4,
10,116,2861,1,0.95,2.15,
10,117,1471,-1,1.4,0.2,
10,118,2292,1,0.65,1.85,
10,119,2536,1,0.35,1.25,
11,0,2760,-1,0.8,1.85,
11,1,5105,1,1.1,1.1,
11,2,4853,1,0.95,0.8,
11,3,3052,-1,0.65,0.35,
11,4,5478,1,0.95,0.5,
11,5,2862,1,0.65,0.8,
11,6,2763,1,0.9,0.95,
11,7,3249,1,0.95,2.6,
11,8,5690,1,1.1,1.25,
11,9,2140,1,0.8,0.5,
11,10,2729,1,0.5,0.8,
11,11,1517,1,0.35,1.55,
11,12,2032,-1,2,0.8,
11,13,4849,-1,1.1,0.95,
11,14,2284,-1,1.55,1.25,
11,15,3563,-1,2.6,2.75,
11,16,2064,-1,0.95,1.4,
11,17,3308,-1,0.8,0.8,
11,18,2133,-1,2,0.95,
11,19,2093,1,0.95,2.6,
11,20,2719,-1,0.95,0.8,
11,21,2134,1,0.8,2.75,
11,22,3938,-1,0.9,1.25,
11,23,2338,-1,0.8,0.5,
11,24,4431,1,1.55,2.15,
11,25,3701,-1,1.85,1.1,
11,26,3714,1,0.8,1.1,
11,27,2911,1,0.95,1.1,
11,28,2926,-1,1.55,0.95,
11,29,4004,-1,1.55,0.65,
11,30,3017,1,0.8,0.8,
11,31,2236,-1,1.1,0.5,
11,32,4422,-1,0.95,1.1,
11,33,2606,-1,1.55,1.1,
11,34,3975,-1,1.1,0.5,
11,35,1816,-1,0.95,0.5,
11,36,2089,-1,2.6,1.1,
11,37,1671,1,1.4,2,
11,38,3882,-1,2.15,0.8,
11,39,3183,1,0.65,1.1,
11,40,2048,-1,1.1,0.8,
11,41,1358,1,0.95,2,
11,42,1972,1,1.1,2.6,
11,43,1506,1,0.5,0.95,
11,44,1870,1,1.25,1.55,
11,45,3827,1,1.55,2,
11,46,4009,1,0.95,0.95,
11,47,1823,-1,0.95,0.5,
11,48,1891,-1,1.55,0.5,
11,49,3176,-1,0.8,1.1,
11,50,1522,1,1.85,2,
11,51,1172,1,0.5,1.1,
11,52,1541,1,1.1,1.85,
11,53,1815,-1,1.1,1.55,
11,54,1635,1,1.1,2.6,
11,55,1287,1,0.8,2,
11,56,1549,1,0.5,0.8,
11,57,2081,-1,0.95,1.1,
11,58,3162,1,1.25,0.95,
11,59,1424,1,0.8,2.15,
11,60,2061,-1,1.1,0.8,
11,61,2998,-1,2.15,1.55,
11,62,2476,-1,2,0.8,
11,63,2307,1,0.65,1.55,
11,64,2429,-1,1.1,0.65,
11,65,1946,-1,0.8,0.35,
11,66,1583,1,0.35,2.6,
11,67,1881,1,0.8,0.95,
11,68,4080,1,0.95,0.95,
11,69,1583,-1,0.95,0.9,
11,70,1862,-1,1.55,0.35,
11,71,2190,-1,1.7,0.8,
11,72,3909,1,0.95,1.7,
11,73,2582,-1,2.15,0.95,
11,74,2094,-1,0.8,0.5,
11,75,1126,1,0.35,0.65,
11,76,4553,-1,1.1,2.15,
11,77,2060,-1,0.5,1.85,
11,78,1614,-1,1.1,0.8,
11,79,2439,1,0.8,0.65,
11,80,2055,-1,2.6,1.1,
11,81,1806,1,0.95,1.55,
11,82,2709,1,0.8,0.95,
11,83,5664,1,2.15,1.1,
11,84,4047,-1,1.25,1.1,
11,85,5885,-1,1.1,0.95,
11,86,2649,-1,2,1.4,
11,87,2196,1,2.75,2.6,
11,88,1713,1,1.1,0.8,
11,89,1688,-1,0.8,0.8,
11,90,2312,-1,1.7,0.95,
11,91,1614,1,0.8,1.1,
11,92,1674,1,2.6,0.95,
11,93,2117,1,0.95,2.15,
11,94,3274,1,2.75,0.8,
11,95,1867,-1,1.1,0.95,
11,96,1273,1,0.8,1.7,
11,97,1686,1,0.8,0.8,
11,98,1439,1,0.35,0.8,
11,99,1928,-1,1.85,0.8,
11,100,2615,-1,0.95,1.25,
11,101,2699,-1,0.5,0.8,
11,102,2169,1,0.95,0.8,
11,103,2593,-1,0.95,0.95,
11,104,2311,-1,2.6,0.95,
11,105,3911,-1,0.95,0.95,
11,106,2211,1,1.85,0.5,
11,107,1851,1,1.1,1.1,
11,108,1526,1,0.8,1.1,
11,109,1669,1,0.5,1.1,
11,110,2369,-1,2.6,0.35,
11,111,1317,1,0.8,0.95,
11,112,2625,1,2,1.55,
11,113,2430,-1,1.25,0.9,
11,114,2106,1,0.8,2,
11,115,1432,1,1.4,0.95,
11,116,1304,1,0.5,0.95,
11,117,2075,1,2,1.85,
11,118,3202,1,0.5,0.95,
11,119,926,1,0.5,1.55,
12,0,3122,1,1.1,1.55,
12,1,2113,-1,2,0.95,
12,2,1817,1,0.95,1.25,
12,3,13467,1,2,1.1,
12,4,2553,1,0.5,0.95,
12,5,3777,-1,1.55,0.95,
12,6,2998,-1,1.1,0.8,
12,7,3867,1,3,1.55,
12,8,3850,1,1.25,1.1,
12,9,3788,-1,1.25,0.95,
12,10,3168,-1,1.25,0.8,
12,11,5483,1,0.8,0.95,
12,12,5333,-1,1.4,0.95,
12,13,3084,1,0.95,1.1,
12,14,2038,1,1.1,2,
12,15,2726,1,0.65,1.1,
12,16,2985,1,1.1,1.1,
12,17,3928,1,1.25,1.25,
12,18,2503,-1,1.1,0.65,
12,19,2530,1,0.95,3,
12,20,7257,1,0.8,1.55,
12,21,3053,-1,1.1,0.5,
12,22,5096,1,0.95,1.4,
12,23,2094,1,1.1,2.3,
12,24,2974,1,0.95,1.1,
12,25,3254,-1,1.55,0.8,
12,26,1982,-1,1.55,1.55,
12,27,5552,1,1.1,1.4,
12,28,5590,1,1.4,1.1,
12,29,9101,1,1.25,1.1,
12,30,4241,-1,0.95,0.8,
12,31,6322,1,1.4,2,
12,32,4835,1,1.1,1.1,
12,33,3087,-1,0.95,0.95,
12,34,2451,-1,1.55,1.25,
12,35,13101,-1,1.1,1.1,
12,36,3194,1,0.95,1.1,
12,37,3344,-1,1.1,0.95,
12,38,1457,-1,1.1,0.95,
12,39,2485,-1,0.95,0.95,
12,40,2982,-1,1.1,1.25,
12,41,3131,-1,1.1,0.8,
12,42,2125,1,0.95,1.4,
12,43,1741,1,1.25,0.95,
12,44,7726,1,1.25,1.55,
12,45,2261,1,0.5,1.1,
12,46,1268,-1,1.1,0.95,
12,47,3110,1,1.25,1.1,
12,48,2557,-1,1.4,1.25,
12,49,3128,-1,1.1,1.4,
12,50,2172,-1,1.1,1.1,
12,51,2781,1,1.4,0.8,
12,52,1806,-1,2,1.1,
12,53,1993,1,0.8,1.1,
12,54,2642,1,0.95,0.95,
12,55,3105,-1,1.1,1.1,
12,56,4473,-1,0.95,1.1,
12,57,1413,-1,2.3,1.1,
12,58,1600,-1,1.55,0.8,
12,59,1747,1,1.55,1.55,
12,60,4233,1,2,2.3,
12,61,2041,-1,1.1,1.1,
12,62,6414,1,1.1,1.1,
12,63,2066,1,0.95,1.1,
12,64,3344,-1,1.25,1.1,
12,65,1771,-1,2,0.8,
12,66,4325,-1,0.95,0.8,
12,67,1653,1,0.65,1.1,
12,68,1831,1,0.95,0.95,
12,69,2366,-1,1.85,1.1,
12,70,3928,-1,0.95,1.85,
12,71,745,-1,1.4,1.1,
12,72,589,-1,1.1,2,
12,73,2382,-1,1.1,0.95,
12,74,2128,-1,1.1,1.25,
12,75,1814,1,1.1,1.1,
12,76,1919,1,0.8,1.55,
12,77,1829,1,0.8,1.25,
12,78,5215,1,0.95,1.25,
12,79,1722,1,0.95,1.1,
12,80,1948,-1,1.1,1.25,
12,81,2361,-1,1.25,1.25,
12,82,1359,-1,1.4,0.95,
12,83,3505,-1,1.25,0.95,
12,84,1759,1,1.25,1.4,
12,85,2437,-1,1.4,0.95,
12,86,1846,1,1.1,2,
12,87,6845,-1,1.1,0.95,
12,88,3491,-1,1.55,1.1,
12,89,2384,1,1.1,1.1,
12,90,1764,1,1.1,0.8,
12,91,2886,-1,1.1,0.65,
12,92,2924,-1,2.3,2,
12,93,1612,-1,1.1,1.1,
12,94,1905,-1,0.95,1.25,
12,95,2184,-1,1.1,1.85,
12,96,1669,1,0.95,1.1,
12,97,2722,-1,1.1,2,
12,98,4781,1,0.8,1.4,
12,99,923,-1,0.8,2,
12,100,2715,1,0.8,0.95,
12,101,1932,-1,1.1,0.95,
12,102,2508,1,1.55,3,
12,103,1277,-1,2,1.1,
12,104,2415,-1,3,0.95,
12,105,5030,-1,2,1.1,
12,106,1638,1,1.1,1.1,
12,107,1720,-1,0.8,1.1,
12,108,1208,-1,0.8,1.1,
12,109,6303,1,0.95,0.5,
12,110,1810,1,0.95,1.55,
12,111,2031,-1,1.1,1.1,
12,112,1511,1,0.95,2,
12,113,1582,-1,2,1.4,
12,114,1433,-1,1.1,1.1,
12,115,1773,-1,1.1,1.1,
